Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_32_187,VPWR,li1,92.9200,100.6400,1.799976
FILLER_32_178,VPWR,li1,87.8600,100.6400,1.799976
FILLER_32_168,VPWR,li1,83.2600,100.6400,1.799977
FILLER_32_157,VPWR,li1,78.6600,100.6400,1.799978
FILLER_32_141,VPWR,li1,71.0700,100.6400,1.799979
FILLER_32_137,VPWR,li1,69.2300,100.6400,1.799979
FILLER_32_129,VPWR,li1,66.7000,100.6400,1.799980
FILLER_32_117,VPWR,li1,62.1000,100.6400,1.799981
FILLER_32_105,VPWR,li1,56.5800,100.6400,1.799982
FILLER_32_97,VPWR,li1,50.8300,100.6400,1.799983
FILLER_32_85,VPWR,li1,47.3800,100.6400,1.799984
FILLER_32_78,VPWR,li1,42.7800,100.6400,1.799985
FILLER_32_66,VPWR,li1,36.5700,100.6400,1.799987
FILLER_32_54,VPWR,li1,31.7400,100.6400,1.799989
FILLER_32_41,VPWR,li1,26.2200,100.6400,1.799992
FILLER_32_29,VPWR,li1,21.6200,100.6400,1.799993
FILLER_32_27,VPWR,li1,18.1700,100.6400,1.799993
FILLER_32_19,VPWR,li1,16.1000,100.6400,1.799992
FILLER_32_7,VPWR,li1,11.5000,100.6400,1.799991
FILLER_31_220,VPWR,li1,106.9500,95.2000,1.799951
FILLER_31_210,VPWR,li1,102.5800,95.2000,1.799952
FILLER_31_192,VPWR,li1,94.5300,95.2000,1.799954
FILLER_31_184,VPWR,li1,92.0000,95.2000,1.799954
FILLER_31_177,VPWR,li1,87.1700,95.2000,1.799956
FILLER_31_169,VPWR,li1,85.1000,95.2000,1.799956
FILLER_31_167,VPWR,li1,82.5700,95.2000,1.799957
FILLER_31_161,VPWR,li1,80.9600,95.2000,1.799958
FILLER_31_149,VPWR,li1,76.8200,95.2000,1.799959
FILLER_31_137,VPWR,li1,71.3000,95.2000,1.799961
FILLER_31_125,VPWR,li1,65.7800,95.2000,1.799963
FILLER_31_113,VPWR,li1,60.2600,95.2000,1.799965
FILLER_31_98,VPWR,li1,50.8300,95.2000,1.799970
FILLER_31_81,VPWR,li1,44.6200,95.2000,1.799973
FILLER_31_69,VPWR,li1,40.0200,95.2000,1.799976
FILLER_31_57,VPWR,li1,34.5000,95.2000,1.799980
FILLER_31_44,VPWR,li1,28.5200,95.2000,1.799984
FILLER_31_32,VPWR,li1,23.0000,95.2000,1.799990
FILLER_31_15,VPWR,li1,14.2600,95.2000,1.799988
FILLER_31_3,VPWR,li1,9.6600,95.2000,1.799988
FILLER_30_223,VPWR,li1,108.3300,95.2000,1.799951
FILLER_30_205,VPWR,li1,100.5100,95.2000,1.799952
FILLER_30_197,VPWR,li1,97.9800,95.2000,1.799953
FILLER_30_194,VPWR,li1,95.2200,95.2000,1.799954
FILLER_30_182,VPWR,li1,92.0000,95.2000,1.799954
FILLER_30_176,VPWR,li1,86.9400,95.2000,1.799956
FILLER_30_168,VPWR,li1,84.6400,95.2000,1.799956
FILLER_30_149,VPWR,li1,74.2900,95.2000,1.799960
FILLER_30_141,VPWR,li1,72.2200,95.2000,1.799960
FILLER_30_138,VPWR,li1,69.4600,95.2000,1.799962
FILLER_30_132,VPWR,li1,66.4700,95.2000,1.799963
FILLER_30_110,VPWR,li1,56.5800,95.2000,1.799967
FILLER_30_100,VPWR,li1,51.7500,95.2000,1.799968
FILLER_30_90,VPWR,li1,47.3800,95.2000,1.799971
FILLER_30_80,VPWR,li1,42.5500,95.2000,1.799974
FILLER_30_76,VPWR,li1,41.4000,95.2000,1.799976
FILLER_30_69,VPWR,li1,37.4900,95.2000,1.799978
FILLER_30_63,VPWR,li1,35.8800,95.2000,1.799980
FILLER_30_50,VPWR,li1,28.7500,95.2000,1.799984
FILLER_30_41,VPWR,li1,24.6100,95.2000,1.799987
FILLER_30_29,VPWR,li1,21.6200,95.2000,1.799990
FILLER_30_26,VPWR,li1,17.9400,95.2000,1.799989
FILLER_30_11,VPWR,li1,10.8100,95.2000,1.799988
FILLER_30_7,VPWR,li1,9.6600,95.2000,1.799988
FILLER_29_222,VPWR,li1,108.1000,89.7600,1.799974
FILLER_29_212,VPWR,li1,103.5000,89.7600,1.799974
FILLER_29_200,VPWR,li1,100.2800,89.7600,1.799975
FILLER_29_188,VPWR,li1,94.7600,89.7600,1.799975
FILLER_29_177,VPWR,li1,87.6300,89.7600,1.799976
FILLER_29_167,VPWR,li1,82.5700,89.7600,1.799978
FILLER_29_158,VPWR,li1,79.1200,89.7600,1.799978
FILLER_29_149,VPWR,li1,74.2900,89.7600,1.799979
FILLER_29_141,VPWR,li1,72.2200,89.7600,1.799979
FILLER_29_128,VPWR,li1,64.6300,89.7600,1.799981
FILLER_29_113,VPWR,li1,60.2600,89.7600,1.799982
FILLER_29_111,VPWR,li1,56.8100,89.7600,1.799983
FILLER_29_99,VPWR,li1,53.8200,89.7600,1.799984
FILLER_29_87,VPWR,li1,48.3000,89.7600,1.799985
FILLER_29_75,VPWR,li1,42.7800,89.7600,1.799987
FILLER_29_64,VPWR,li1,36.3400,89.7600,1.799988
FILLER_29_57,VPWR,li1,32.6600,89.7600,1.799990
FILLER_29_55,VPWR,li1,31.0500,89.7600,1.799990
FILLER_29_45,VPWR,li1,26.6800,89.7600,1.799992
FILLER_29_37,VPWR,li1,24.3800,89.7600,1.799992
FILLER_29_25,VPWR,li1,19.7800,89.7600,1.799993
FILLER_29_13,VPWR,li1,11.7300,89.7600,1.799992
FILLER_29_3,VPWR,li1,7.5900,89.7600,1.799992
FILLER_28_218,VPWR,li1,107.1800,89.7600,1.799974
FILLER_28_206,VPWR,li1,103.0400,89.7600,1.799974
FILLER_28_184,VPWR,li1,92.9200,89.7600,1.799976
FILLER_28_165,VPWR,li1,84.1800,89.7600,1.799977
FILLER_28_153,VPWR,li1,78.6600,89.7600,1.799978
FILLER_28_141,VPWR,li1,73.1400,89.7600,1.799979
FILLER_28_128,VPWR,li1,67.1600,89.7600,1.799980
FILLER_28_115,VPWR,li1,59.8000,89.7600,1.799982
FILLER_28_103,VPWR,li1,55.6600,89.7600,1.799983
FILLER_28_93,VPWR,li1,48.7600,89.7600,1.799985
FILLER_28_85,VPWR,li1,46.4600,89.7600,1.799985
FILLER_28_81,VPWR,li1,43.4700,89.7600,1.799986
FILLER_28_66,VPWR,li1,37.7200,89.7600,1.799988
FILLER_28_54,VPWR,li1,33.1200,89.7600,1.799989
FILLER_28_37,VPWR,li1,23.0000,89.7600,1.799994
FILLER_28_29,VPWR,li1,20.7000,89.7600,1.799993
FILLER_28_25,VPWR,li1,17.7100,89.7600,1.799993
FILLER_28_15,VPWR,li1,13.3400,89.7600,1.799992
FILLER_28_3,VPWR,li1,9.6600,89.7600,1.799992
FILLER_27_223,VPWR,li1,108.3300,84.3200,1.799969
FILLER_27_217,VPWR,li1,106.7200,84.3200,1.799969
FILLER_27_209,VPWR,li1,102.5800,84.3200,1.799970
FILLER_27_205,VPWR,li1,100.0500,84.3200,1.799970
FILLER_27_193,VPWR,li1,97.0600,84.3200,1.799971
FILLER_27_181,VPWR,li1,91.5400,84.3200,1.799972
FILLER_27_169,VPWR,li1,85.1000,84.3200,1.799973
FILLER_27_167,VPWR,li1,82.5700,84.3200,1.799974
FILLER_27_163,VPWR,li1,81.4200,84.3200,1.799974
FILLER_27_151,VPWR,li1,77.7400,84.3200,1.799975
FILLER_27_137,VPWR,li1,69.0000,84.3200,1.799977
FILLER_27_125,VPWR,li1,65.7800,84.3200,1.799978
FILLER_27_113,VPWR,li1,60.2600,84.3200,1.799980
FILLER_27_109,VPWR,li1,56.3500,84.3200,1.799981
FILLER_27_101,VPWR,li1,53.8200,84.3200,1.799982
FILLER_27_89,VPWR,li1,49.2200,84.3200,1.799983
FILLER_27_77,VPWR,li1,42.3200,84.3200,1.799985
FILLER_27_65,VPWR,li1,38.1800,84.3200,1.799986
FILLER_27_51,VPWR,li1,29.4400,84.3200,1.799990
FILLER_27_37,VPWR,li1,22.7700,84.3200,1.799992
FILLER_27_29,VPWR,li1,20.7000,84.3200,1.799992
FILLER_27_3,VPWR,li1,9.6600,84.3200,1.799991
FILLER_26_220,VPWR,li1,107.6400,84.3200,1.799969
FILLER_26_209,VPWR,li1,101.8900,84.3200,1.799970
FILLER_26_205,VPWR,li1,100.7400,84.3200,1.799970
FILLER_26_189,VPWR,li1,92.9200,84.3200,1.799971
FILLER_26_159,VPWR,li1,81.4200,84.3200,1.799974
FILLER_26_141,VPWR,li1,70.8400,84.3200,1.799977
FILLER_26_139,VPWR,li1,69.6900,84.3200,1.799977
FILLER_26_127,VPWR,li1,66.7000,84.3200,1.799978
FILLER_26_108,VPWR,li1,55.8900,84.3200,1.799981
FILLER_26_96,VPWR,li1,52.4400,84.3200,1.799982
FILLER_26_85,VPWR,li1,45.5400,84.3200,1.799984
FILLER_26_82,VPWR,li1,43.7000,84.3200,1.799984
FILLER_26_74,VPWR,li1,41.4000,84.3200,1.799985
FILLER_26_64,VPWR,li1,35.4200,84.3200,1.799987
FILLER_26_56,VPWR,li1,33.1200,84.3200,1.799988
FILLER_26_44,VPWR,li1,25.9900,84.3200,1.799991
FILLER_26_40,VPWR,li1,24.8400,84.3200,1.799991
FILLER_26_29,VPWR,li1,19.5500,84.3200,1.799992
FILLER_26_27,VPWR,li1,18.1700,84.3200,1.799991
FILLER_26_16,VPWR,li1,13.1100,84.3200,1.799991
FILLER_26_7,VPWR,li1,9.6600,84.3200,1.799991
FILLER_25_223,VPWR,li1,108.3300,78.8800,1.799967
FILLER_25_215,VPWR,li1,106.2600,78.8800,1.799967
FILLER_25_208,VPWR,li1,102.1200,78.8800,1.799967
FILLER_25_198,VPWR,li1,97.0600,78.8800,1.799967
FILLER_25_186,VPWR,li1,93.8400,78.8800,1.799968
FILLER_25_177,VPWR,li1,87.1700,78.8800,1.799969
FILLER_25_169,VPWR,li1,85.1000,78.8800,1.799969
FILLER_25_165,VPWR,li1,82.1100,78.8800,1.799969
FILLER_25_154,VPWR,li1,77.0500,78.8800,1.799971
FILLER_25_145,VPWR,li1,72.4500,78.8800,1.799972
FILLER_25_137,VPWR,li1,70.3800,78.8800,1.799972
FILLER_25_121,VPWR,li1,62.5600,78.8800,1.799974
FILLER_25_108,VPWR,li1,56.1200,78.8800,1.799976
FILLER_25_100,VPWR,li1,51.7500,78.8800,1.799977
FILLER_25_92,VPWR,li1,48.0700,78.8800,1.799978
FILLER_25_83,VPWR,li1,44.1600,78.8800,1.799980
FILLER_25_57,VPWR,li1,32.4300,78.8800,1.799985
FILLER_25_50,VPWR,li1,29.9000,78.8800,1.799987
FILLER_25_31,VPWR,li1,22.5400,78.8800,1.799992
FILLER_25_3,VPWR,li1,8.7400,78.8800,1.799991
FILLER_24_222,VPWR,li1,108.1000,78.8800,1.799967
FILLER_24_214,VPWR,li1,105.8000,78.8800,1.799967
FILLER_24_202,VPWR,li1,101.2000,78.8800,1.799967
FILLER_24_190,VPWR,li1,94.3000,78.8800,1.799967
FILLER_24_178,VPWR,li1,88.0900,78.8800,1.799969
FILLER_24_166,VPWR,li1,84.6400,78.8800,1.799969
FILLER_24_152,VPWR,li1,75.6700,78.8800,1.799971
FILLER_24_141,VPWR,li1,71.3000,78.8800,1.799972
FILLER_24_138,VPWR,li1,69.4600,78.8800,1.799972
FILLER_24_124,VPWR,li1,63.2500,78.8800,1.799974
FILLER_24_112,VPWR,li1,57.7300,78.8800,1.799975
FILLER_24_105,VPWR,li1,54.0500,78.8800,1.799977
FILLER_24_97,VPWR,li1,51.9800,78.8800,1.799977
FILLER_24_85,VPWR,li1,47.3800,78.8800,1.799979
FILLER_24_81,VPWR,li1,43.4700,78.8800,1.799980
FILLER_24_73,VPWR,li1,40.9400,78.8800,1.799981
FILLER_24_59,VPWR,li1,33.3500,78.8800,1.799985
FILLER_24_46,VPWR,li1,28.0600,78.8800,1.799988
FILLER_24_29,VPWR,li1,21.6200,78.8800,1.799992
FILLER_24_24,VPWR,li1,17.4800,78.8800,1.799991
FILLER_24_20,VPWR,li1,14.9500,78.8800,1.799991
FILLER_24_3,VPWR,li1,9.6600,78.8800,1.799991
FILLER_23_222,VPWR,li1,108.1000,73.4400,1.799966
FILLER_23_208,VPWR,li1,101.4300,73.4400,1.799966
FILLER_23_196,VPWR,li1,98.4400,73.4400,1.799967
FILLER_23_184,VPWR,li1,92.9200,73.4400,1.799968
FILLER_23_172,VPWR,li1,87.4000,73.4400,1.799970
FILLER_23_161,VPWR,li1,80.0400,73.4400,1.799972
FILLER_23_153,VPWR,li1,77.7400,73.4400,1.799973
FILLER_23_141,VPWR,li1,73.1400,73.4400,1.799974
FILLER_23_129,VPWR,li1,67.6200,73.4400,1.799976
FILLER_23_121,VPWR,li1,61.8700,73.4400,1.799977
FILLER_23_113,VPWR,li1,59.3400,73.4400,1.799978
FILLER_23_111,VPWR,li1,56.8100,73.4400,1.799979
FILLER_23_103,VPWR,li1,54.7400,73.4400,1.799980
FILLER_23_91,VPWR,li1,50.1400,73.4400,1.799981
FILLER_23_81,VPWR,li1,43.0100,73.4400,1.799984
FILLER_23_77,VPWR,li1,41.8600,73.4400,1.799984
FILLER_23_65,VPWR,li1,38.1800,73.4400,1.799986
FILLER_23_52,VPWR,li1,30.3600,73.4400,1.799989
FILLER_23_41,VPWR,li1,25.7600,73.4400,1.799992
FILLER_23_27,VPWR,li1,19.3200,73.4400,1.799993
FILLER_23_15,VPWR,li1,15.1800,73.4400,1.799993
FILLER_23_7,VPWR,li1,8.9700,73.4400,1.799993
FILLER_23_3,VPWR,li1,7.8200,73.4400,1.799993
FILLER_22_223,VPWR,li1,108.3300,73.4400,1.799966
FILLER_22_217,VPWR,li1,106.7200,73.4400,1.799966
FILLER_22_200,VPWR,li1,99.3600,73.4400,1.799967
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.799968
FILLER_22_174,VPWR,li1,88.3200,73.4400,1.799970
FILLER_22_162,VPWR,li1,82.8000,73.4400,1.799971
FILLER_22_153,VPWR,li1,77.2800,73.4400,1.799973
FILLER_22_147,VPWR,li1,73.3700,73.4400,1.799974
FILLER_22_141,VPWR,li1,71.7600,73.4400,1.799974
FILLER_22_138,VPWR,li1,69.4600,73.4400,1.799975
FILLER_22_126,VPWR,li1,66.2400,73.4400,1.799976
FILLER_22_118,VPWR,li1,60.7200,73.4400,1.799978
FILLER_22_111,VPWR,li1,56.8100,73.4400,1.799979
FILLER_22_105,VPWR,li1,55.2000,73.4400,1.799980
FILLER_22_93,VPWR,li1,51.0600,73.4400,1.799981
FILLER_22_85,VPWR,li1,45.0800,73.4400,1.799983
FILLER_22_83,VPWR,li1,43.9300,73.4400,1.799983
FILLER_22_75,VPWR,li1,41.8600,73.4400,1.799984
FILLER_22_68,VPWR,li1,37.7200,73.4400,1.799986
FILLER_22_56,VPWR,li1,34.0400,73.4400,1.799988
FILLER_22_44,VPWR,li1,28.5200,73.4400,1.799990
FILLER_22_38,VPWR,li1,23.4600,73.4400,1.799994
FILLER_22_27,VPWR,li1,18.1700,73.4400,1.799993
FILLER_22_23,VPWR,li1,17.0200,73.4400,1.799993
FILLER_22_11,VPWR,li1,13.3400,73.4400,1.799993
FILLER_22_3,VPWR,li1,7.1300,73.4400,1.799993
FILLER_21_221,VPWR,li1,107.8700,68.0000,1.799965
FILLER_21_213,VPWR,li1,105.3400,68.0000,1.799965
FILLER_21_201,VPWR,li1,100.7400,68.0000,1.799965
FILLER_21_189,VPWR,li1,95.2200,68.0000,1.799965
FILLER_21_172,VPWR,li1,85.5600,68.0000,1.799966
FILLER_21_166,VPWR,li1,82.3400,68.0000,1.799967
FILLER_21_154,VPWR,li1,76.5900,68.0000,1.799967
FILLER_21_145,VPWR,li1,72.9100,68.0000,1.799968
FILLER_21_109,VPWR,li1,56.3500,68.0000,1.799972
FILLER_21_86,VPWR,li1,45.5400,68.0000,1.799976
FILLER_21_77,VPWR,li1,41.4000,68.0000,1.799979
FILLER_21_65,VPWR,li1,36.1100,68.0000,1.799982
FILLER_21_57,VPWR,li1,33.5800,68.0000,1.799983
FILLER_21_55,VPWR,li1,31.0500,68.0000,1.799985
FILLER_21_51,VPWR,li1,29.9000,68.0000,1.799986
FILLER_21_39,VPWR,li1,26.2200,68.0000,1.799988
FILLER_21_27,VPWR,li1,20.7000,68.0000,1.799992
FILLER_21_15,VPWR,li1,15.1800,68.0000,1.799992
FILLER_21_3,VPWR,li1,9.6600,68.0000,1.799992
FILLER_20_220,VPWR,li1,107.6400,68.0000,1.799965
FILLER_20_208,VPWR,li1,103.9600,68.0000,1.799965
FILLER_20_197,VPWR,li1,97.0600,68.0000,1.799965
FILLER_20_195,VPWR,li1,95.4500,68.0000,1.799965
FILLER_20_187,VPWR,li1,93.3800,68.0000,1.799965
FILLER_20_175,VPWR,li1,88.7800,68.0000,1.799966
FILLER_20_163,VPWR,li1,83.2600,68.0000,1.799966
FILLER_20_153,VPWR,li1,76.3600,68.0000,1.799968
FILLER_20_146,VPWR,li1,73.1400,68.0000,1.799968
FILLER_20_134,VPWR,li1,68.5400,68.0000,1.799969
FILLER_20_107,VPWR,li1,55.6600,68.0000,1.799972
FILLER_20_99,VPWR,li1,51.5200,68.0000,1.799974
FILLER_20_93,VPWR,li1,48.9900,68.0000,1.799975
FILLER_20_85,VPWR,li1,46.4600,68.0000,1.799976
FILLER_20_83,VPWR,li1,43.9300,68.0000,1.799977
FILLER_20_79,VPWR,li1,42.7800,68.0000,1.799979
FILLER_20_70,VPWR,li1,37.9500,68.0000,1.799981
FILLER_20_62,VPWR,li1,35.8800,68.0000,1.799982
FILLER_20_53,VPWR,li1,31.2800,68.0000,1.799985
FILLER_20_38,VPWR,li1,23.9200,68.0000,1.799990
FILLER_20_26,VPWR,li1,17.9400,68.0000,1.799992
FILLER_20_15,VPWR,li1,12.8800,68.0000,1.799992
FILLER_20_3,VPWR,li1,9.6600,68.0000,1.799992
FILLER_19_223,VPWR,li1,108.3300,62.5600,1.799959
FILLER_19_217,VPWR,li1,106.7200,62.5600,1.799959
FILLER_19_207,VPWR,li1,101.4300,62.5600,1.799959
FILLER_19_181,VPWR,li1,90.6200,62.5600,1.799962
FILLER_19_169,VPWR,li1,86.0200,62.5600,1.799963
FILLER_19_160,VPWR,li1,80.9600,62.5600,1.799965
FILLER_19_148,VPWR,li1,76.3600,62.5600,1.799966
FILLER_19_133,VPWR,li1,69.4600,62.5600,1.799969
FILLER_19_121,VPWR,li1,63.9400,62.5600,1.799971
FILLER_19_113,VPWR,li1,58.1900,62.5600,1.799974
FILLER_19_111,VPWR,li1,56.8100,62.5600,1.799974
FILLER_19_99,VPWR,li1,53.8200,62.5600,1.799975
FILLER_19_87,VPWR,li1,48.3000,62.5600,1.799978
FILLER_19_67,VPWR,li1,36.8000,62.5600,1.799984
FILLER_19_52,VPWR,li1,30.3600,62.5600,1.799986
FILLER_19_30,VPWR,li1,19.5500,62.5600,1.799992
FILLER_19_26,VPWR,li1,18.4000,62.5600,1.799992
FILLER_19_15,VPWR,li1,12.8800,62.5600,1.799991
FILLER_19_3,VPWR,li1,9.6600,62.5600,1.799991
FILLER_18_218,VPWR,li1,107.1800,62.5600,1.799959
FILLER_18_197,VPWR,li1,96.8300,62.5600,1.799961
FILLER_18_195,VPWR,li1,95.4500,62.5600,1.799961
FILLER_18_183,VPWR,li1,92.4600,62.5600,1.799961
FILLER_18_170,VPWR,li1,83.9500,62.5600,1.799964
FILLER_18_166,VPWR,li1,82.8000,62.5600,1.799964
FILLER_18_161,VPWR,li1,80.0400,62.5600,1.799965
FILLER_18_149,VPWR,li1,76.8200,62.5600,1.799966
FILLER_18_141,VPWR,li1,70.6100,62.5600,1.799969
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799969
FILLER_18_131,VPWR,li1,67.6200,62.5600,1.799970
FILLER_18_119,VPWR,li1,63.0200,62.5600,1.799971
FILLER_18_107,VPWR,li1,57.5000,62.5600,1.799974
FILLER_18_97,VPWR,li1,51.0600,62.5600,1.799976
FILLER_18_85,VPWR,li1,47.3800,62.5600,1.799978
FILLER_18_80,VPWR,li1,43.2400,62.5600,1.799980
FILLER_18_73,VPWR,li1,39.3300,62.5600,1.799982
FILLER_18_65,VPWR,li1,37.2600,62.5600,1.799983
FILLER_18_53,VPWR,li1,32.6600,62.5600,1.799985
FILLER_18_46,VPWR,li1,26.9100,62.5600,1.799988
FILLER_18_38,VPWR,li1,24.8400,62.5600,1.799990
FILLER_18_29,VPWR,li1,19.0900,62.5600,1.799992
FILLER_18_27,VPWR,li1,18.1700,62.5600,1.799992
FILLER_18_15,VPWR,li1,15.1800,62.5600,1.799991
FILLER_18_7,VPWR,li1,8.9700,62.5600,1.799991
FILLER_18_3,VPWR,li1,7.8200,62.5600,1.799991
FILLER_17_223,VPWR,li1,108.3300,57.1200,1.799960
FILLER_17_219,VPWR,li1,107.1800,57.1200,1.799960
FILLER_17_207,VPWR,li1,103.5000,57.1200,1.799960
FILLER_17_201,VPWR,li1,98.2100,57.1200,1.799961
