Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_35_217,VGND,li1,106.7200,108.8000,0.000040
FILLER_35_213,VGND,li1,103.7300,108.8000,0.000040
FILLER_35_209,VGND,li1,102.5800,108.8000,0.000040
FILLER_35_204,VGND,li1,99.5900,108.8000,0.000040
FILLER_35_198,VGND,li1,97.9800,108.8000,0.000040
FILLER_35_186,VGND,li1,93.8400,108.8000,0.000039
FILLER_35_179,VGND,li1,88.0900,108.8000,0.000038
FILLER_35_169,VGND,li1,84.6400,108.8000,0.000038
FILLER_35_167,VGND,li1,82.5700,108.8000,0.000037
FILLER_35_163,VGND,li1,81.4200,108.8000,0.000037
FILLER_35_147,VGND,li1,73.8300,108.8000,0.000035
FILLER_35_139,VGND,li1,71.3000,108.8000,0.000034
FILLER_35_133,VGND,li1,67.1600,108.8000,0.000033
FILLER_35_113,VGND,li1,57.7300,108.8000,0.000029
FILLER_35_104,VGND,li1,55.2000,108.8000,0.000028
FILLER_35_89,VGND,li1,46.9200,108.8000,0.000024
FILLER_35_69,VGND,li1,38.1800,108.8000,0.000020
FILLER_35_57,VGND,li1,34.5000,108.8000,0.000017
FILLER_35_53,VGND,li1,30.5900,108.8000,0.000015
FILLER_35_47,VGND,li1,27.3700,108.8000,0.000013
FILLER_35_40,VGND,li1,24.1500,108.8000,0.000012
FILLER_35_36,VGND,li1,23.0000,108.8000,0.000012
FILLER_35_24,VGND,li1,19.3200,108.8000,0.000014
FILLER_35_13,VGND,li1,11.9600,108.8000,0.000015
FILLER_34_216,VGND,li1,106.7200,103.3600,0.000023
FILLER_34_197,VGND,li1,97.9800,103.3600,0.000023
FILLER_34_192,VGND,li1,94.7600,103.3600,0.000023
FILLER_34_180,VGND,li1,91.0800,103.3600,0.000023
FILLER_34_171,VGND,li1,84.6400,103.3600,0.000022
FILLER_34_159,VGND,li1,81.4200,103.3600,0.000022
FILLER_34_149,VGND,li1,74.2900,103.3600,0.000022
FILLER_34_136,VGND,li1,69.0000,103.3600,0.000021
FILLER_34_113,VGND,li1,58.4200,103.3600,0.000019
FILLER_34_101,VGND,li1,54.7400,103.3600,0.000018
FILLER_34_91,VGND,li1,47.6100,103.3600,0.000016
FILLER_34_85,VGND,li1,46.0000,103.3600,0.000016
FILLER_34_83,VGND,li1,43.9300,103.3600,0.000015
FILLER_34_79,VGND,li1,42.7800,103.3600,0.000015
FILLER_34_61,VGND,li1,33.8100,103.3600,0.000012
FILLER_34_57,VGND,li1,32.6600,103.3600,0.000012
FILLER_34_45,VGND,li1,28.9800,103.3600,0.000011
FILLER_34_26,VGND,li1,17.9400,103.3600,0.000011
FILLER_34_13,VGND,li1,11.7300,103.3600,0.000012
FILLER_34_3,VGND,li1,7.5900,103.3600,0.000013
FILLER_33_223,VGND,li1,108.3300,103.3600,0.000023
FILLER_33_219,VGND,li1,107.1800,103.3600,0.000023
FILLER_33_207,VGND,li1,103.5000,103.3600,0.000023
FILLER_33_200,VGND,li1,98.4400,103.3600,0.000023
FILLER_33_188,VGND,li1,94.7600,103.3600,0.000023
FILLER_33_176,VGND,li1,89.2400,103.3600,0.000023
FILLER_33_160,VGND,li1,80.9600,103.3600,0.000022
FILLER_33_146,VGND,li1,72.9100,103.3600,0.000022
FILLER_33_140,VGND,li1,71.3000,103.3600,0.000021
FILLER_33_125,VGND,li1,64.4000,103.3600,0.000020
FILLER_33_113,VGND,li1,57.9600,103.3600,0.000019
FILLER_33_100,VGND,li1,54.2800,103.3600,0.000018
FILLER_33_88,VGND,li1,48.7600,103.3600,0.000017
FILLER_33_76,VGND,li1,43.2400,103.3600,0.000015
FILLER_33_48,VGND,li1,29.4400,103.3600,0.000011
FILLER_33_36,VGND,li1,24.8400,103.3600,0.000009
FILLER_33_25,VGND,li1,17.7100,103.3600,0.000011
FILLER_33_17,VGND,li1,15.1800,103.3600,0.000012
FILLER_33_3,VGND,li1,7.1300,103.3600,0.000013
FILLER_32_219,VGND,li1,106.7200,97.9200,0.000028
FILLER_32_207,VGND,li1,103.5000,97.9200,0.000028
FILLER_32_187,VGND,li1,92.9200,97.9200,0.000027
FILLER_32_178,VGND,li1,87.8600,97.9200,0.000026
FILLER_32_168,VGND,li1,83.2600,97.9200,0.000025
FILLER_32_157,VGND,li1,78.6600,97.9200,0.000024
FILLER_32_141,VGND,li1,71.0700,97.9200,0.000022
FILLER_32_137,VGND,li1,69.2300,97.9200,0.000022
FILLER_32_129,VGND,li1,66.7000,97.9200,0.000021
FILLER_32_117,VGND,li1,62.1000,97.9200,0.000020
FILLER_32_105,VGND,li1,56.5800,97.9200,0.000018
FILLER_32_97,VGND,li1,50.8300,97.9200,0.000016
FILLER_32_85,VGND,li1,47.3800,97.9200,0.000015
FILLER_32_78,VGND,li1,42.7800,97.9200,0.000013
FILLER_32_66,VGND,li1,36.5700,97.9200,0.000011
FILLER_32_54,VGND,li1,31.7400,97.9200,0.000009
FILLER_32_41,VGND,li1,26.2200,97.9200,0.000006
FILLER_32_29,VGND,li1,21.6200,97.9200,0.000006
FILLER_32_27,VGND,li1,18.1700,97.9200,0.000006
FILLER_32_19,VGND,li1,16.1000,97.9200,0.000006
FILLER_32_7,VGND,li1,11.5000,97.9200,0.000007
FILLER_31_220,VGND,li1,106.9500,97.9200,0.000028
FILLER_31_210,VGND,li1,102.5800,97.9200,0.000028
FILLER_31_192,VGND,li1,94.5300,97.9200,0.000027
FILLER_31_184,VGND,li1,92.0000,97.9200,0.000027
FILLER_31_177,VGND,li1,87.1700,97.9200,0.000026
FILLER_31_169,VGND,li1,85.1000,97.9200,0.000025
FILLER_31_167,VGND,li1,82.5700,97.9200,0.000025
FILLER_31_161,VGND,li1,80.9600,97.9200,0.000025
FILLER_31_149,VGND,li1,76.8200,97.9200,0.000023
FILLER_31_137,VGND,li1,71.3000,97.9200,0.000022
FILLER_31_125,VGND,li1,65.7800,97.9200,0.000021
FILLER_31_113,VGND,li1,60.2600,97.9200,0.000019
FILLER_31_98,VGND,li1,50.8300,97.9200,0.000016
FILLER_31_81,VGND,li1,44.6200,97.9200,0.000014
FILLER_31_69,VGND,li1,40.0200,97.9200,0.000012
FILLER_31_57,VGND,li1,34.5000,97.9200,0.000010
FILLER_31_44,VGND,li1,28.5200,97.9200,0.000007
FILLER_31_32,VGND,li1,23.0000,97.9200,0.000006
FILLER_31_15,VGND,li1,14.2600,97.9200,0.000007
FILLER_31_3,VGND,li1,9.6600,97.9200,0.000007
FILLER_30_223,VGND,li1,108.3300,92.4800,0.000044
FILLER_30_205,VGND,li1,100.5100,92.4800,0.000042
FILLER_30_197,VGND,li1,97.9800,92.4800,0.000042
FILLER_30_194,VGND,li1,95.2200,92.4800,0.000041
FILLER_30_182,VGND,li1,92.0000,92.4800,0.000041
FILLER_30_176,VGND,li1,86.9400,92.4800,0.000039
FILLER_30_168,VGND,li1,84.6400,92.4800,0.000039
FILLER_30_149,VGND,li1,74.2900,92.4800,0.000036
FILLER_30_141,VGND,li1,72.2200,92.4800,0.000035
FILLER_30_138,VGND,li1,69.4600,92.4800,0.000034
FILLER_30_132,VGND,li1,66.4700,92.4800,0.000033
FILLER_30_110,VGND,li1,56.5800,92.4800,0.000029
FILLER_30_100,VGND,li1,51.7500,92.4800,0.000027
FILLER_30_90,VGND,li1,47.3800,92.4800,0.000024
FILLER_30_80,VGND,li1,42.5500,92.4800,0.000022
FILLER_30_76,VGND,li1,41.4000,92.4800,0.000022
FILLER_30_69,VGND,li1,37.4900,92.4800,0.000019
FILLER_30_63,VGND,li1,35.8800,92.4800,0.000019
FILLER_30_50,VGND,li1,28.7500,92.4800,0.000014
FILLER_30_41,VGND,li1,24.6100,92.4800,0.000011
FILLER_30_29,VGND,li1,21.6200,92.4800,0.000012
FILLER_30_26,VGND,li1,17.9400,92.4800,0.000013
FILLER_30_11,VGND,li1,10.8100,92.4800,0.000015
FILLER_30_7,VGND,li1,9.6600,92.4800,0.000015
FILLER_29_222,VGND,li1,108.1000,92.4800,0.000044
FILLER_29_212,VGND,li1,103.5000,92.4800,0.000043
FILLER_29_200,VGND,li1,100.2800,92.4800,0.000042
FILLER_29_188,VGND,li1,94.7600,92.4800,0.000041
FILLER_29_177,VGND,li1,87.6300,92.4800,0.000039
FILLER_29_167,VGND,li1,82.5700,92.4800,0.000038
FILLER_29_158,VGND,li1,79.1200,92.4800,0.000037
FILLER_29_149,VGND,li1,74.2900,92.4800,0.000036
FILLER_29_141,VGND,li1,72.2200,92.4800,0.000035
FILLER_29_128,VGND,li1,64.6300,92.4800,0.000033
FILLER_29_113,VGND,li1,60.2600,92.4800,0.000031
FILLER_29_111,VGND,li1,56.8100,92.4800,0.000029
FILLER_29_99,VGND,li1,53.8200,92.4800,0.000028
FILLER_29_87,VGND,li1,48.3000,92.4800,0.000026
FILLER_29_75,VGND,li1,42.7800,92.4800,0.000022
FILLER_29_64,VGND,li1,36.3400,92.4800,0.000019
FILLER_29_57,VGND,li1,32.6600,92.4800,0.000016
FILLER_29_55,VGND,li1,31.0500,92.4800,0.000016
FILLER_29_45,VGND,li1,26.6800,92.4800,0.000013
FILLER_29_37,VGND,li1,24.3800,92.4800,0.000011
FILLER_29_25,VGND,li1,19.7800,92.4800,0.000012
FILLER_29_13,VGND,li1,11.7300,92.4800,0.000014
FILLER_29_3,VGND,li1,7.5900,92.4800,0.000015
FILLER_28_218,VGND,li1,107.1800,87.0400,0.000016
FILLER_28_206,VGND,li1,103.0400,87.0400,0.000016
FILLER_28_184,VGND,li1,92.9200,87.0400,0.000016
FILLER_28_165,VGND,li1,84.1800,87.0400,0.000015
FILLER_28_153,VGND,li1,78.6600,87.0400,0.000014
FILLER_28_141,VGND,li1,73.1400,87.0400,0.000014
FILLER_28_128,VGND,li1,67.1600,87.0400,0.000013
FILLER_28_115,VGND,li1,59.8000,87.0400,0.000012
FILLER_28_103,VGND,li1,55.6600,87.0400,0.000012
FILLER_28_93,VGND,li1,48.7600,87.0400,0.000011
FILLER_28_85,VGND,li1,46.4600,87.0400,0.000011
FILLER_28_81,VGND,li1,43.4700,87.0400,0.000010
FILLER_28_66,VGND,li1,37.7200,87.0400,0.000009
FILLER_28_54,VGND,li1,33.1200,87.0400,0.000008
FILLER_28_37,VGND,li1,23.0000,87.0400,0.000007
FILLER_28_29,VGND,li1,20.7000,87.0400,0.000007
FILLER_28_25,VGND,li1,17.7100,87.0400,0.000008
FILLER_28_15,VGND,li1,13.3400,87.0400,0.000008
FILLER_28_3,VGND,li1,9.6600,87.0400,0.000008
FILLER_27_223,VGND,li1,108.3300,87.0400,0.000016
FILLER_27_217,VGND,li1,106.7200,87.0400,0.000016
FILLER_27_209,VGND,li1,102.5800,87.0400,0.000016
FILLER_27_205,VGND,li1,100.0500,87.0400,0.000016
FILLER_27_193,VGND,li1,97.0600,87.0400,0.000016
FILLER_27_181,VGND,li1,91.5400,87.0400,0.000016
FILLER_27_169,VGND,li1,85.1000,87.0400,0.000015
FILLER_27_167,VGND,li1,82.5700,87.0400,0.000015
FILLER_27_163,VGND,li1,81.4200,87.0400,0.000015
FILLER_27_151,VGND,li1,77.7400,87.0400,0.000014
FILLER_27_137,VGND,li1,69.0000,87.0400,0.000014
FILLER_27_125,VGND,li1,65.7800,87.0400,0.000013
FILLER_27_113,VGND,li1,60.2600,87.0400,0.000012
FILLER_27_109,VGND,li1,56.3500,87.0400,0.000012
FILLER_27_101,VGND,li1,53.8200,87.0400,0.000012
FILLER_27_89,VGND,li1,49.2200,87.0400,0.000011
FILLER_27_77,VGND,li1,42.3200,87.0400,0.000010
FILLER_27_65,VGND,li1,38.1800,87.0400,0.000009
FILLER_27_51,VGND,li1,29.4400,87.0400,0.000007
FILLER_27_37,VGND,li1,22.7700,87.0400,0.000007
FILLER_27_29,VGND,li1,20.7000,87.0400,0.000007
FILLER_27_3,VGND,li1,9.6600,87.0400,0.000008
FILLER_26_220,VGND,li1,107.6400,81.6000,0.000039
FILLER_26_209,VGND,li1,101.8900,81.6000,0.000038
FILLER_26_205,VGND,li1,100.7400,81.6000,0.000038
FILLER_26_189,VGND,li1,92.9200,81.6000,0.000036
FILLER_26_159,VGND,li1,81.4200,81.6000,0.000033
FILLER_26_141,VGND,li1,70.8400,81.6000,0.000030
FILLER_26_139,VGND,li1,69.6900,81.6000,0.000030
FILLER_26_127,VGND,li1,66.7000,81.6000,0.000028
FILLER_26_108,VGND,li1,55.8900,81.6000,0.000025
FILLER_26_96,VGND,li1,52.4400,81.6000,0.000023
FILLER_26_85,VGND,li1,45.5400,81.6000,0.000021
FILLER_26_82,VGND,li1,43.7000,81.6000,0.000020
FILLER_26_74,VGND,li1,41.4000,81.6000,0.000019
FILLER_26_64,VGND,li1,35.4200,81.6000,0.000016
FILLER_26_56,VGND,li1,33.1200,81.6000,0.000014
FILLER_26_44,VGND,li1,25.9900,81.6000,0.000010
FILLER_26_40,VGND,li1,24.8400,81.6000,0.000010
FILLER_26_29,VGND,li1,19.5500,81.6000,0.000012
FILLER_26_27,VGND,li1,18.1700,81.6000,0.000012
FILLER_26_16,VGND,li1,13.1100,81.6000,0.000013
FILLER_26_7,VGND,li1,9.6600,81.6000,0.000013
FILLER_25_223,VGND,li1,108.3300,81.6000,0.000039
FILLER_25_215,VGND,li1,106.2600,81.6000,0.000039
FILLER_25_208,VGND,li1,102.1200,81.6000,0.000038
FILLER_25_198,VGND,li1,97.0600,81.6000,0.000037
FILLER_25_186,VGND,li1,93.8400,81.6000,0.000036
FILLER_25_177,VGND,li1,87.1700,81.6000,0.000035
FILLER_25_169,VGND,li1,85.1000,81.6000,0.000034
FILLER_25_165,VGND,li1,82.1100,81.6000,0.000033
FILLER_25_154,VGND,li1,77.0500,81.6000,0.000032
FILLER_25_145,VGND,li1,72.4500,81.6000,0.000030
FILLER_25_137,VGND,li1,70.3800,81.6000,0.000030
FILLER_25_121,VGND,li1,62.5600,81.6000,0.000027
FILLER_25_108,VGND,li1,56.1200,81.6000,0.000025
FILLER_25_100,VGND,li1,51.7500,81.6000,0.000023
FILLER_25_92,VGND,li1,48.0700,81.6000,0.000022
FILLER_25_83,VGND,li1,44.1600,81.6000,0.000020
FILLER_25_57,VGND,li1,32.4300,81.6000,0.000014
FILLER_25_50,VGND,li1,29.9000,81.6000,0.000013
FILLER_25_31,VGND,li1,22.5400,81.6000,0.000011
FILLER_25_3,VGND,li1,8.7400,81.6000,0.000013
FILLER_24_222,VGND,li1,108.1000,76.1600,0.000027
FILLER_24_214,VGND,li1,105.8000,76.1600,0.000027
FILLER_24_202,VGND,li1,101.2000,76.1600,0.000026
FILLER_24_190,VGND,li1,94.3000,76.1600,0.000025
FILLER_24_178,VGND,li1,88.0900,76.1600,0.000024
FILLER_24_166,VGND,li1,84.6400,76.1600,0.000024
FILLER_24_152,VGND,li1,75.6700,76.1600,0.000022
FILLER_24_141,VGND,li1,71.3000,76.1600,0.000022
FILLER_24_138,VGND,li1,69.4600,76.1600,0.000021
FILLER_24_124,VGND,li1,63.2500,76.1600,0.000020
FILLER_24_112,VGND,li1,57.7300,76.1600,0.000018
FILLER_24_105,VGND,li1,54.0500,76.1600,0.000018
FILLER_24_97,VGND,li1,51.9800,76.1600,0.000017
FILLER_24_85,VGND,li1,47.3800,76.1600,0.000016
FILLER_24_81,VGND,li1,43.4700,76.1600,0.000014
FILLER_24_73,VGND,li1,40.9400,76.1600,0.000014
FILLER_24_59,VGND,li1,33.3500,76.1600,0.000011
FILLER_24_46,VGND,li1,28.0600,76.1600,0.000009
FILLER_24_29,VGND,li1,21.6200,76.1600,0.000008
FILLER_24_24,VGND,li1,17.4800,76.1600,0.000008
FILLER_24_20,VGND,li1,14.9500,76.1600,0.000008
FILLER_24_3,VGND,li1,9.6600,76.1600,0.000009
FILLER_23_222,VGND,li1,108.1000,76.1600,0.000027
FILLER_23_208,VGND,li1,101.4300,76.1600,0.000026
FILLER_23_196,VGND,li1,98.4400,76.1600,0.000026
FILLER_23_184,VGND,li1,92.9200,76.1600,0.000025
FILLER_23_172,VGND,li1,87.4000,76.1600,0.000024
FILLER_23_161,VGND,li1,80.0400,76.1600,0.000023
FILLER_23_153,VGND,li1,77.7400,76.1600,0.000023
FILLER_23_141,VGND,li1,73.1400,76.1600,0.000022
FILLER_23_129,VGND,li1,67.6200,76.1600,0.000021
FILLER_23_121,VGND,li1,61.8700,76.1600,0.000020
FILLER_23_113,VGND,li1,59.3400,76.1600,0.000019
FILLER_23_111,VGND,li1,56.8100,76.1600,0.000018
FILLER_23_103,VGND,li1,54.7400,76.1600,0.000018
FILLER_23_91,VGND,li1,50.1400,76.1600,0.000017
FILLER_23_81,VGND,li1,43.0100,76.1600,0.000014
FILLER_23_77,VGND,li1,41.8600,76.1600,0.000014
FILLER_23_65,VGND,li1,38.1800,76.1600,0.000013
FILLER_23_52,VGND,li1,30.3600,76.1600,0.000010
FILLER_23_41,VGND,li1,25.7600,76.1600,0.000007
FILLER_23_27,VGND,li1,19.3200,76.1600,0.000008
FILLER_23_15,VGND,li1,15.1800,76.1600,0.000008
FILLER_23_7,VGND,li1,8.9700,76.1600,0.000009
FILLER_23_3,VGND,li1,7.8200,76.1600,0.000009
FILLER_22_223,VGND,li1,108.3300,70.7200,0.000035
FILLER_22_217,VGND,li1,106.7200,70.7200,0.000035
FILLER_22_200,VGND,li1,99.3600,70.7200,0.000034
FILLER_22_195,VGND,li1,95.4500,70.7200,0.000034
FILLER_22_174,VGND,li1,88.3200,70.7200,0.000033
FILLER_22_162,VGND,li1,82.8000,70.7200,0.000032
FILLER_22_153,VGND,li1,77.2800,70.7200,0.000031
FILLER_22_147,VGND,li1,73.3700,70.7200,0.000029
FILLER_22_141,VGND,li1,71.7600,70.7200,0.000029
FILLER_22_138,VGND,li1,69.4600,70.7200,0.000029
FILLER_22_126,VGND,li1,66.2400,70.7200,0.000028
FILLER_22_118,VGND,li1,60.7200,70.7200,0.000026
FILLER_22_111,VGND,li1,56.8100,70.7200,0.000025
FILLER_22_105,VGND,li1,55.2000,70.7200,0.000024
FILLER_22_93,VGND,li1,51.0600,70.7200,0.000022
FILLER_22_85,VGND,li1,45.0800,70.7200,0.000019
FILLER_22_83,VGND,li1,43.9300,70.7200,0.000019
FILLER_22_75,VGND,li1,41.8600,70.7200,0.000017
FILLER_22_68,VGND,li1,37.7200,70.7200,0.000014
FILLER_22_56,VGND,li1,34.0400,70.7200,0.000013
FILLER_22_44,VGND,li1,28.5200,70.7200,0.000010
FILLER_22_38,VGND,li1,23.4600,70.7200,0.000007
FILLER_22_27,VGND,li1,18.1700,70.7200,0.000008
FILLER_22_23,VGND,li1,17.0200,70.7200,0.000008
FILLER_22_11,VGND,li1,13.3400,70.7200,0.000008
FILLER_22_3,VGND,li1,7.1300,70.7200,0.000008
FILLER_21_221,VGND,li1,107.8700,70.7200,0.000035
FILLER_21_213,VGND,li1,105.3400,70.7200,0.000035
FILLER_21_201,VGND,li1,100.7400,70.7200,0.000034
FILLER_21_189,VGND,li1,95.2200,70.7200,0.000034
FILLER_21_172,VGND,li1,85.5600,70.7200,0.000033
FILLER_21_166,VGND,li1,82.3400,70.7200,0.000032
FILLER_21_154,VGND,li1,76.5900,70.7200,0.000031
FILLER_21_145,VGND,li1,72.9100,70.7200,0.000029
FILLER_21_109,VGND,li1,56.3500,70.7200,0.000025
FILLER_21_86,VGND,li1,45.5400,70.7200,0.000020
FILLER_21_77,VGND,li1,41.4000,70.7200,0.000017
FILLER_21_65,VGND,li1,36.1100,70.7200,0.000014
FILLER_21_57,VGND,li1,33.5800,70.7200,0.000013
FILLER_21_55,VGND,li1,31.0500,70.7200,0.000011
FILLER_21_51,VGND,li1,29.9000,70.7200,0.000010
FILLER_21_39,VGND,li1,26.2200,70.7200,0.000007
FILLER_21_27,VGND,li1,20.7000,70.7200,0.000008
FILLER_21_15,VGND,li1,15.1800,70.7200,0.000008
FILLER_21_3,VGND,li1,9.6600,70.7200,0.000008
FILLER_20_220,VGND,li1,107.6400,65.2800,0.000029
FILLER_20_208,VGND,li1,103.9600,65.2800,0.000029
FILLER_20_197,VGND,li1,97.0600,65.2800,0.000028
FILLER_20_195,VGND,li1,95.4500,65.2800,0.000028
FILLER_20_187,VGND,li1,93.3800,65.2800,0.000028
FILLER_20_175,VGND,li1,88.7800,65.2800,0.000027
FILLER_20_163,VGND,li1,83.2600,65.2800,0.000026
FILLER_20_153,VGND,li1,76.3600,65.2800,0.000025
FILLER_20_146,VGND,li1,73.1400,65.2800,0.000024
FILLER_20_134,VGND,li1,68.5400,65.2800,0.000023
FILLER_20_107,VGND,li1,55.6600,65.2800,0.000021
FILLER_20_99,VGND,li1,51.5200,65.2800,0.000019
FILLER_20_93,VGND,li1,48.9900,65.2800,0.000018
FILLER_20_85,VGND,li1,46.4600,65.2800,0.000017
FILLER_20_83,VGND,li1,43.9300,65.2800,0.000017
FILLER_20_79,VGND,li1,42.7800,65.2800,0.000017
FILLER_20_70,VGND,li1,37.9500,65.2800,0.000015
FILLER_20_62,VGND,li1,35.8800,65.2800,0.000014
FILLER_20_53,VGND,li1,31.2800,65.2800,0.000012
FILLER_20_38,VGND,li1,23.9200,65.2800,0.000008
FILLER_20_26,VGND,li1,17.9400,65.2800,0.000008
FILLER_20_15,VGND,li1,12.8800,65.2800,0.000009
FILLER_20_3,VGND,li1,9.6600,65.2800,0.000009
FILLER_19_223,VGND,li1,108.3300,65.2800,0.000029
FILLER_19_217,VGND,li1,106.7200,65.2800,0.000029
FILLER_19_207,VGND,li1,101.4300,65.2800,0.000029
FILLER_19_181,VGND,li1,90.6200,65.2800,0.000027
FILLER_19_169,VGND,li1,86.0200,65.2800,0.000026
FILLER_19_160,VGND,li1,80.9600,65.2800,0.000026
FILLER_19_148,VGND,li1,76.3600,65.2800,0.000025
FILLER_19_133,VGND,li1,69.4600,65.2800,0.000023
FILLER_19_121,VGND,li1,63.9400,65.2800,0.000022
FILLER_19_113,VGND,li1,58.1900,65.2800,0.000021
FILLER_19_111,VGND,li1,56.8100,65.2800,0.000021
FILLER_19_99,VGND,li1,53.8200,65.2800,0.000020
FILLER_19_87,VGND,li1,48.3000,65.2800,0.000018
FILLER_19_67,VGND,li1,36.8000,65.2800,0.000014
FILLER_19_52,VGND,li1,30.3600,65.2800,0.000010
FILLER_19_30,VGND,li1,19.5500,65.2800,0.000008
FILLER_19_26,VGND,li1,18.4000,65.2800,0.000008
FILLER_19_15,VGND,li1,12.8800,65.2800,0.000009
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000009
FILLER_18_218,VGND,li1,107.1800,59.8400,0.000040
FILLER_18_197,VGND,li1,96.8300,59.8400,0.000039
FILLER_18_195,VGND,li1,95.4500,59.8400,0.000039
FILLER_18_183,VGND,li1,92.4600,59.8400,0.000038
FILLER_18_170,VGND,li1,83.9500,59.8400,0.000036
FILLER_18_166,VGND,li1,82.8000,59.8400,0.000036
FILLER_18_161,VGND,li1,80.0400,59.8400,0.000035
FILLER_18_149,VGND,li1,76.8200,59.8400,0.000034
FILLER_18_141,VGND,li1,70.6100,59.8400,0.000031
FILLER_18_139,VGND,li1,69.6900,59.8400,0.000031
FILLER_18_131,VGND,li1,67.6200,59.8400,0.000030
FILLER_18_119,VGND,li1,63.0200,59.8400,0.000028
FILLER_18_107,VGND,li1,57.5000,59.8400,0.000026
FILLER_18_97,VGND,li1,51.0600,59.8400,0.000023
FILLER_18_85,VGND,li1,47.3800,59.8400,0.000021
FILLER_18_80,VGND,li1,43.2400,59.8400,0.000018
FILLER_18_73,VGND,li1,39.3300,59.8400,0.000016
FILLER_18_65,VGND,li1,37.2600,59.8400,0.000015
FILLER_18_53,VGND,li1,32.6600,59.8400,0.000012
FILLER_18_46,VGND,li1,26.9100,59.8400,0.000009
FILLER_18_38,VGND,li1,24.8400,59.8400,0.000008
FILLER_18_29,VGND,li1,19.0900,59.8400,0.000009
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000009
FILLER_18_15,VGND,li1,15.1800,59.8400,0.000009
FILLER_18_7,VGND,li1,8.9700,59.8400,0.000010
FILLER_18_3,VGND,li1,7.8200,59.8400,0.000010
FILLER_17_223,VGND,li1,108.3300,59.8400,0.000040
FILLER_17_219,VGND,li1,107.1800,59.8400,0.000040
FILLER_17_207,VGND,li1,103.5000,59.8400,0.000040
FILLER_17_201,VGND,li1,98.2100,59.8400,0.000039
FILLER_17_189,VGND,li1,95.2200,59.8400,0.000039
FILLER_17_177,VGND,li1,89.7000,59.8400,0.000037
FILLER_17_160,VGND,li1,79.3500,59.8400,0.000035
FILLER_17_137,VGND,li1,70.3800,59.8400,0.000031
FILLER_17_125,VGND,li1,65.7800,59.8400,0.000030
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000025
FILLER_17_107,VGND,li1,55.6600,59.8400,0.000025
FILLER_17_101,VGND,li1,52.2100,59.8400,0.000023
FILLER_17_94,VGND,li1,49.2200,59.8400,0.000022
FILLER_17_88,VGND,li1,46.2300,59.8400,0.000020
FILLER_17_84,VGND,li1,44.3900,59.8400,0.000018
FILLER_17_77,VGND,li1,41.1700,59.8400,0.000017
FILLER_17_69,VGND,li1,39.1000,59.8400,0.000016
FILLER_17_57,VGND,li1,34.5000,59.8400,0.000014
